post_time,median
2020-08-16,1.0
2020-08-23,1.0
2020-08-30,2.0
2020-09-06,2.0
2020-09-13,2.0
2020-09-20,2.0
2020-09-27,3.0
2020-10-04,1.0
2020-10-11,1.0
2020-10-18,1.0
2020-10-25,1.0
2020-11-01,1.0
2020-11-08,1.0
2020-11-15,2.0
2020-11-22,1.0
2020-11-29,1.0
2020-12-06,1.0
2020-12-13,3.5
2020-12-20,2.0
2020-12-27,3.0
2021-01-03,2.0
2021-01-10,3.0
2021-01-17,2.0
2021-01-24,2.5
2021-01-31,5.0
2021-02-07,4.0
2021-02-14,3.0
2021-02-21,2.0
2021-02-28,4.0
2021-03-07,3.0
2021-03-14,5.0
2021-03-21,3.0
2021-03-28,3.0
2021-04-04,4.0
2021-04-11,4.0
2021-04-18,5.0
2021-04-25,3.0
2021-05-02,6.0
2021-05-09,3.5
2021-05-16,2.0
2021-05-23,2.5
2021-05-30,2.0
2021-06-06,1.0
2021-06-13,1.0
2021-06-20,3.0
2021-06-27,6.0
2021-07-04,4.0
2021-07-11,4.0
2021-07-18,7.0
2021-07-25,4.0
2021-08-01,6.0
2021-08-08,7.0
2021-08-15,6.0
2021-08-22,6.0
2021-08-29,1.0
2021-09-05,3.0
2021-09-12,2.0
2021-09-19,2.5
2021-09-26,5.0
2021-10-03,6.0
2021-10-10,1.0
2021-10-17,0.0
2021-10-24,4.0
2021-10-31,2.0
2021-11-07,4.0
2021-11-14,4.0
2021-11-21,3.0
2021-11-28,6.0
2021-12-05,3.0
2021-12-12,4.0
2021-12-19,7.0
2021-12-26,9.0
2022-01-02,6.0
2022-01-09,4.0
2022-01-16,3.5
2022-01-23,3.0
2022-01-30,4.0
2022-02-06,4.0
2022-02-13,4.5
2022-02-20,6.0
2022-02-27,4.0
2022-03-06,4.0
2022-03-13,5.0
2022-03-20,5.0
2022-03-27,3.0
2022-04-03,2.0
2022-04-10,3.0
2022-04-17,3.0
2022-04-24,2.0
2022-05-01,2.5
2022-05-08,4.0
2022-05-15,4.0
2022-05-22,7.0
2022-05-29,7.0
2022-06-05,5.5
2022-06-12,5.0
2022-06-19,4.0
2022-06-26,7.0
2022-07-03,4.0
2022-07-10,3.0
2022-07-17,5.5
2022-07-24,4.0
2022-07-31,4.0
2022-08-07,8.0
2022-08-14,4.0
2022-08-21,3.0
2022-08-28,11.0
2022-09-04,5.0
2022-09-11,6.5
2022-09-18,5.0
2022-09-25,3.0
2022-10-02,6.5
2022-10-09,3.0
2022-10-16,6.0
2022-10-23,4.0
2022-10-30,5.0
2022-11-06,7.0
2022-11-13,2.0
2022-11-20,3.0
2022-11-27,6.5
2022-12-04,5.0
2022-12-11,2.0
2022-12-18,6.5
2022-12-25,3.0
2023-01-01,4.5
2023-01-08,3.0
2023-01-15,8.0
2023-01-22,6.0
2023-01-29,3.0
2023-02-05,2.0
2023-02-12,2.5
2023-02-19,2.0
2023-02-26,2.5
2023-03-05,1.0
2023-03-12,1.0
2023-03-19,0.5
2023-03-26,1.5
2023-04-02,0.0
